csv_row_number,reaction_key,physical_dataset_id,source_row_index,label_decision_id,campaign_id
469,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4ab166bcec864bc89e293a077094cb92,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1171,a8b73820dcfb95e9053c517352814a7be361b64f14fbe94e4167317ad5d399fa,science_hte_campaign_6bf2df144d3d
470,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4af27cd347e94fba95b771cbbe9fbf50,ord_dataset-7d8f5fd922d4497d91cb81489b052746,784,d6bbeec1bd7a07054145197845e47da0f1e3de4717953ddec01b889e3bd1f4c5,science_hte_campaign_97b28884900c
471,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4b29a4e284104911bb53ca95f59a9156,ord_dataset-7d8f5fd922d4497d91cb81489b052746,783,6a901635ba107e8cb3e238782ebff1e99a37fabab019e9555170da65f3b44bcf,science_hte_campaign_97b28884900c
472,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4b44ffe4cc3448d88d0bc7f74bc59f93,ord_dataset-7d8f5fd922d4497d91cb81489b052746,145,da2525aee119b2e32762e3cfda7d558bebea204232dccd17f4f107ffadb42bf1,science_hte_campaign_c99fb883b4d8
473,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4b5ff1614ef84b86a8ad3e690ebd513c,ord_dataset-7d8f5fd922d4497d91cb81489b052746,409,e521791eecb0e16406132e7d779008ea4af301918f8a1ab4baa17408b82a5eda,science_hte_campaign_aeefa100ca4f
474,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4bbcc2320504409da13bcc1067803835,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1175,b2e76b3233a836b0991649efb3e628b6ab7055e7e5d58209a9e1889f4f42e2ca,science_hte_campaign_6bf2df144d3d
475,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4bc5246a92fe484d83aca7a60380cf0b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,259,8d783f3aff8502b8f4c08fdf0fdaf08b2f5f70ba2ff3d89fa79600da3b516829,science_hte_campaign_f324e61c5fa2
476,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4c0bfb1703ca4be8a78075d4a804d13f,ord_dataset-7d8f5fd922d4497d91cb81489b052746,3,cb3042874a6069fb89455195e64690e8fa709f9fa6547408398bf01fa63ee61e,science_hte_campaign_ac8fc337e171
477,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4c22181c5585450094ec16108abe6a8a,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1183,d7de12683c861e67d75b189547978e43e8013ef84e2b48206ccc3bdb7810dde7,science_hte_campaign_6bf2df144d3d
478,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4c27b7da3bee4390b68b1709ba2411c0,ord_dataset-7d8f5fd922d4497d91cb81489b052746,580,8dcae6f36cdd13cddcf0a9cdd46fa6999ef7fb10ddfe5c157698b575ee68f0db,science_hte_campaign_3f02a74dbb14
479,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4c29843e52584221894a6cc26165722f,ord_dataset-7d8f5fd922d4497d91cb81489b052746,559,32b31f4767fc1878e7bb92d14ba6ec65955c742879474666a3db90e94b6a205e,science_hte_campaign_283f403f90e1
480,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4c3cf1aeeeac4eb3807523266ea53e62,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1216,4aec866aa17a9b697724fc330b946e866040373b2340faab31b6e3cada17c672,science_hte_campaign_6bf2df144d3d
481,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4c70cab216894f339001623c6c718604,ord_dataset-7d8f5fd922d4497d91cb81489b052746,690,9d0678895cf8842de3ac6941e0d70558346498ebde40da7df486b664bcdcc481,science_hte_campaign_5dd9abf370cb
482,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4c7e456cadcb4ac088d3447229e9a656,ord_dataset-7d8f5fd922d4497d91cb81489b052746,992,d6f54d4affef74ba288940c8fa25280f468e4243b656068fcded265bdd4b8534,science_hte_campaign_a04d9653a525
483,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4c931d42d40f42ffa6b21d47b0be6474,ord_dataset-7d8f5fd922d4497d91cb81489b052746,632,f1dd6a26c5a8b2b10bb2e21bd89fa7f52c87ff7948166d237fa0dfc3f8c09eab,science_hte_campaign_3f02a74dbb14
484,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4c9d603d8dde41c7947591652d18d5e9,ord_dataset-7d8f5fd922d4497d91cb81489b052746,70,ca026b721b97f2bfb5f4bca6902e345298761fcb4b663f7809d5244b227a4240,science_hte_campaign_ac8fc337e171
485,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4ca0bc2baf464944935b72a5c36e8c09,ord_dataset-7d8f5fd922d4497d91cb81489b052746,262,687be13e4c2d1a597c29903dc2d9d365291b47ec54c6a1d745a23f67fce01f03,science_hte_campaign_f324e61c5fa2
486,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4ca6cb23c00e48b6b04c2cafee8e2bbc,ord_dataset-7d8f5fd922d4497d91cb81489b052746,193,161bd072dadf7528c4ab899931aaa21de91199125595950fb239899686c821a6,science_hte_campaign_f324e61c5fa2
487,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4ce16d25c9244c47b0768d5a8dcf70f9,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1333,74235cdb9c6a9b31dfaafde01159d1d704608b4594a14c3a78f59bd47068fd09,science_hte_campaign_62bdfe294f99
488,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4d4472e77dd64f9db8e63f606c5227da,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1014,dedda9f3d289f0421498903a57048dd04d5fc85f8b2a25de0219bb3e7129c413,science_hte_campaign_a04d9653a525
489,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4d9f5543f9584646b2015d0f0bb3dba8,ord_dataset-7d8f5fd922d4497d91cb81489b052746,220,e0fcc0f178913a2d0c8802982dd4ea632acea4dbc29df045bbad8b6a2c5f0dbc,science_hte_campaign_f324e61c5fa2
490,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4dc09630681d41d0b0b45b05619ac570,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1345,c08bbc1e7562fbbb058e730880db1bc59e6096dcdee55ffc90b97cf2b1d52d98,science_hte_campaign_4dcfd4b46ebc
491,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4dcba319d3314325b85e60252fb53bfd,ord_dataset-7d8f5fd922d4497d91cb81489b052746,553,0540bccc9b1a866d01b5571c641f1aaf208aeb5b121a33ce7a72f8a57b0e8739,science_hte_campaign_283f403f90e1
492,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4dccec3eedfc4415885413b5b80db9f7,ord_dataset-7d8f5fd922d4497d91cb81489b052746,642,85ed1c97d20cd429c7b7886acfa2bd1c6aa54bb8be7313bc4c5c9c55d95c3c3c,science_hte_campaign_3f02a74dbb14
493,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4ded3ad90ba949f097e874d81a952788,ord_dataset-7d8f5fd922d4497d91cb81489b052746,279,db5221799d0f52b2fbf4e7d4bb4d8e62ef1237a5dd7768a84a42ace363d3892a,science_hte_campaign_f324e61c5fa2
494,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4df95812d74c4277ad27f7cf141c5b00,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1020,b3cb32d89f10f4d9019dd13378f98e88b0e48360b73be7579740ec8c6fcfa21e,science_hte_campaign_a04d9653a525
495,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4e1c482f63e841b5ab4d32eaf73cdb03,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1036,befb31a484e6bdc437d50ff6da5f888e556d1aecc9fb508d69486e13fe48d41e,science_hte_campaign_a04d9653a525
496,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4e38f59c033f4f3ca615f75613e7f89b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1011,8c39a3145a2e4c3c7b728dd70a1095f390a7852722c0a48351037332a91fc058,science_hte_campaign_a04d9653a525
497,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4e3ab661f5c84c62947593ac151020ba,ord_dataset-7d8f5fd922d4497d91cb81489b052746,228,eb8680579c3816dfeebaaec245ac416952a2e66e984c0bf1386eafabc7d86d3a,science_hte_campaign_f324e61c5fa2
498,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4ead96876610402cae3f1d82b0a75ae9,ord_dataset-7d8f5fd922d4497d91cb81489b052746,858,566d718ebd2ffd1c3677d9c96080f039eb9447b35481118c64f3cf3feed45f5f,science_hte_campaign_97b28884900c
499,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4eaf61cdfeab4a2d8111ca747e6199e5,ord_dataset-7d8f5fd922d4497d91cb81489b052746,418,8ea12a84ec366b05351ac8c9fb9d5ce7635f535dc1ed516f01aadc68b543804b,science_hte_campaign_aeefa100ca4f
500,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4edcbecd12164237a373ea408ae7b918,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1453,dac712709798ed7258f6603be9f7e6865e72b266f93d1670923b12432e5c3195,science_hte_campaign_ca267bf88824
501,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4ee8a53aa1184427bd1a35c0fc38ef5b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,445,2151a1ceef6063f4d2f0bab97dbc5da14ecf337238f7b8c2dcc0bd669e21f217,science_hte_campaign_aeefa100ca4f
502,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4f0dbbc184d34c40bd4de334de835be2,ord_dataset-7d8f5fd922d4497d91cb81489b052746,11,53ff88bfd714cac6dafe8b93f5940c3c8eaf02dd4cf53b03165e7fa37a23559b,science_hte_campaign_ac8fc337e171
503,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4f5d3bad7e6c4037b76a7ae3ee3a29f7,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1105,14358cd83fa52729db6607da1654ddf95a8831d2a6758c1d6d229ad1b76b58ea,science_hte_campaign_2a3be0de5f5e
504,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4f6405bbd51343eb963d158a5147f862,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1086,d05ffcf21000c615dde22fac12410e1f8f2a05ed4487b7943aa464b21656d146,science_hte_campaign_2a3be0de5f5e
505,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4fbd6e8407744a6b810283604d433c16,ord_dataset-7d8f5fd922d4497d91cb81489b052746,965,b27a9208c2f0f98e0504c621094fa9a5f7aa6f7c055d1e14a8ddd75a35b12a1c,science_hte_campaign_a04d9653a525
506,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4fe6b80ff5ea4eee90f1355b2a597c9d,ord_dataset-7d8f5fd922d4497d91cb81489b052746,722,63cae22405151359bbbddeb8aabd33f89587bdcc3d92b465843dbd7143df700c,science_hte_campaign_5dd9abf370cb
507,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-4ff5096b96d84ea7bc90c01938f444a2,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1254,07b7259482f5f4dd8d8edea21f26df36a7a8a5b05911fc5cdb27839b393202e8,science_hte_campaign_62bdfe294f99
508,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-50571a4617a24bfc8a0fd78f90a9643d,ord_dataset-7d8f5fd922d4497d91cb81489b052746,972,f6a7187c273195d96fc8d82cd2ace12eec1f9b4696430499b8e2b7293ca2c083,science_hte_campaign_a04d9653a525
509,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-50b44af5537940ae9e1d8b2167c4b0af,ord_dataset-7d8f5fd922d4497d91cb81489b052746,260,ffe6277c2eaaa2482ab0d6b4eb47cbcb1e3423a463e949e79dfb2695396ced1b,science_hte_campaign_f324e61c5fa2
510,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-50d3bd1b6220414aa37c4f4f4e6f421c,ord_dataset-7d8f5fd922d4497d91cb81489b052746,936,eb9e8adb6045512fb9e4275939072fbc3ad6562bbcc2151100dcc54e3e17d138,science_hte_campaign_d8d10c924377
511,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-510b13eef1584637b1dae65b2d6320b8,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1353,a11947151c6676a28d27f2102378170562a1c2bf8cf26d5d682b0d8c00c0da76,science_hte_campaign_4dcfd4b46ebc
512,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-51222a068c7043ea807f36608e76f887,ord_dataset-7d8f5fd922d4497d91cb81489b052746,190,1b5fd52e286d1670309344028f90c36556ba948e8669e78867ce65a5b3d7e197,science_hte_campaign_c99fb883b4d8
513,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-5129cd1e805a4488b87422d5d3a3b7a7,ord_dataset-7d8f5fd922d4497d91cb81489b052746,17,5b88ce675f0b3372da8807f1502a2adb79a4390cea82f5e275c5d22ec7280a3c,science_hte_campaign_ac8fc337e171
514,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-51566dd778e74ddb80de2a41e8db3fdd,ord_dataset-7d8f5fd922d4497d91cb81489b052746,667,945198983e8a79c0a4231de3516f896fe4bbf83781a07bb3cd3e100676793044,science_hte_campaign_3f02a74dbb14
515,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-51bd52fc04ed4f9eb961de5d43b3e281,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1430,be02045ad06dcd5be60d221f5c2dff850f3ca5f6a74598b43fc08830548f8079,science_hte_campaign_4dcfd4b46ebc
516,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-51e7e2b81acf4778ba81f71f3001f9ca,ord_dataset-7d8f5fd922d4497d91cb81489b052746,295,1afebefb870c6a42377d82edfce6dbb351a9593e7ba7361cb270ed439a4340ac,science_hte_campaign_8510665e92be
517,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-51ea61726ae64cbeb71d0864db42d2b1,ord_dataset-7d8f5fd922d4497d91cb81489b052746,812,036ff29fc9a2a70e837523c95704b39c08fd8432add06a709e064f0849409753,science_hte_campaign_97b28884900c
518,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-51f646c1785f4dfca52638e08dc76e7b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,711,438ae42c8b4fcb52a71057a1ef89096527a433efb93392586c3ee9a81c22f126,science_hte_campaign_5dd9abf370cb
519,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-522944e330ad4edb8057afd2d6217745,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1306,6c1e9c58f64b63fd238b7a60c4d98ddef91d8e5a2a7a326eb41a132681ea46e7,science_hte_campaign_62bdfe294f99
520,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-52f900cb9d7b40d6961168ab8fd296d7,ord_dataset-7d8f5fd922d4497d91cb81489b052746,910,00d7cd198cc76af1ab3408a5afebcb9c5dd317088121cf1b590ac7c28f57a3e0,science_hte_campaign_d8d10c924377
521,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-530d0089635a4cc29fc64e45f5f3a8a1,ord_dataset-7d8f5fd922d4497d91cb81489b052746,236,9d85820725959adf41040b5236af49c56fbf724e2ffbdc2a039d6f6a8199d6e6,science_hte_campaign_f324e61c5fa2
522,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-5318845be8d1481ea55619f10d7b3193,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1204,c7f95815b52198b1ffe1d1be3182a2a5932f996e74e98f3d2d83fba306b41db8,science_hte_campaign_6bf2df144d3d
523,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-53631db8f6244330b7f878d9a0fec273,ord_dataset-7d8f5fd922d4497d91cb81489b052746,658,dcd98f3fd31f25e5239c85fa1349ce08a7388b93370119ef47399505ab84e024,science_hte_campaign_3f02a74dbb14
524,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-538c38fe19ed4872b05756075bd08238,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1102,ad155faa15b34cbe13467622a830df06c0f88f70d7f6734db545858bb38a03f8,science_hte_campaign_2a3be0de5f5e
525,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-5399dcd2c28e410282c626259364d06a,ord_dataset-7d8f5fd922d4497d91cb81489b052746,455,c02d8c68cba3f71a021c51c6fc919736604209533271a537f45a2ae7f2ab0027,science_hte_campaign_aeefa100ca4f
526,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-53de7eccd55344528af5036ae597f670,ord_dataset-7d8f5fd922d4497d91cb81489b052746,759,60f6c21c7c05518d37a9e52a4a482dc67e89bacf1d000f9e493870618be3f8f1,science_hte_campaign_5dd9abf370cb
527,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-542057704a8845a59a8bd35dc8521388,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1328,af9992c01fc7918822e696e87278037827d1c896cf6fa017374344640c4e4fa4,science_hte_campaign_62bdfe294f99
528,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-545c6078c9a045f1b7fdb3e7321c5c88,ord_dataset-7d8f5fd922d4497d91cb81489b052746,882,78a38bdf6d361dd31fc40f446ce8e4e92053c4e41965ac6bcdbc0d80b8e83a16,science_hte_campaign_d8d10c924377
529,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-545da89f0f444d6c886b7597508f2770,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1292,4b2785be09ed0f02dd6df4ab68abd9fbaddb77dc43f1f8328500910dcfe90240,science_hte_campaign_62bdfe294f99
530,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-550c55d9f5ea43dfaca0d98242bd8590,ord_dataset-7d8f5fd922d4497d91cb81489b052746,740,ca22a4c6055052cdd6ba462e4e286b66357f863e035bc5ed9e47bce1459820d8,science_hte_campaign_5dd9abf370cb
531,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-55685ac9877846e684e5e8fa8935676a,ord_dataset-7d8f5fd922d4497d91cb81489b052746,321,1ec4b3f4292dc1a02457b271ba450bea25c1909b7195aed03e2e73a949238d1e,science_hte_campaign_8510665e92be
532,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-557038f241fc4c02baadc8c50d206feb,ord_dataset-7d8f5fd922d4497d91cb81489b052746,336,a6be074139ac90f7f04997b3c8c9aee4e74b854607dd60c65d48fbff88d37768,science_hte_campaign_8510665e92be
533,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-55a7668c80c54426abd85b679bb4c823,ord_dataset-7d8f5fd922d4497d91cb81489b052746,543,793ad619ea677e9f6bc170eeddc8835d7afbcd50cef2f3f5bcfe7b43100f5bc3,science_hte_campaign_283f403f90e1
534,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-56014eaae29e474ea88c9916300d7e12,ord_dataset-7d8f5fd922d4497d91cb81489b052746,549,2bf379bc84147ca35463d66a51825a7628f7282837363d272697bfa27daa5ea3,science_hte_campaign_283f403f90e1
535,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-562f1445c12147f0ac4b83775934b3f7,ord_dataset-7d8f5fd922d4497d91cb81489b052746,224,f91a45b96f4b41cc67afb3c392d33bdeeb4e8461065dc4e1f03d37ee501b09f3,science_hte_campaign_f324e61c5fa2
536,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-564b6e62c1a445a089600bcfed05736d,ord_dataset-7d8f5fd922d4497d91cb81489b052746,610,5b700b000ed71c40c0f6b8a80762fa0eededdc5dd9e1a65d65bc5784cb4737b2,science_hte_campaign_3f02a74dbb14
537,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-567791067cf64cb4934475c057f28bd8,ord_dataset-7d8f5fd922d4497d91cb81489b052746,873,221c5f05eadaf10ebe428b81d6a1308b501079fa6d154340ae1f18550eb35520,science_hte_campaign_d8d10c924377
538,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-56951936e18f456a8e96b252e4f55d6a,ord_dataset-7d8f5fd922d4497d91cb81489b052746,115,29017c60075667e19009c5697306501ed6f82f38d60382300b08fd4eae253c66,science_hte_campaign_c99fb883b4d8
539,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-56acbdb8a5914dc6a43436bbc2316f55,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1332,02f052c3b58c791fdbb03286265e337793a8110195affff10fa7bd1b4c3b12c2,science_hte_campaign_62bdfe294f99
540,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-56bd4e20cfa24ae6aa6ffdec66219303,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1455,6190f31d9f24e30f8854b742d2bb3773bdb88f2a9ba715eefc3530b826d4032a,science_hte_campaign_ca267bf88824
541,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-571af94ff68f4e64bf54a2773ac7e407,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1495,32ca1d70fe1c6cf1759e3e159388c366a9a8be7eb0693a8939a5bab3428ba636,science_hte_campaign_ca267bf88824
542,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-572b7c6cbd7b47e4aec4ce40b84c52d6,ord_dataset-7d8f5fd922d4497d91cb81489b052746,774,63523d3d5d59dd9d1f9e3545063eb11fc076410ea210f06a87231a49f77b7ea6,science_hte_campaign_97b28884900c
543,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-576b4d406eac49fabd5fb3dd7b9254e1,ord_dataset-7d8f5fd922d4497d91cb81489b052746,791,cd5de187b08c17a79c401a8f82bb18c52656e50214a8a564c6e6814df45931b2,science_hte_campaign_97b28884900c
544,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-5799b98bcca4485893bbd8669167e6ab,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1338,62a459b69637a21343c01abed42eb5681434f0f630806661836e95320404b6c3,science_hte_campaign_62bdfe294f99
545,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-57e08168e6794f68ae12b623f59d6651,ord_dataset-7d8f5fd922d4497d91cb81489b052746,117,d18b0bb3943383e38289406cf7d9587661ecb01f4fafd4f1d19bbb572eaec971,science_hte_campaign_c99fb883b4d8
546,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-58179f46fff94c9d8043be8fee172c22,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1003,c739032d5f22b2ed4593afe58038d4729db6b0050e0a27ca65d6634f9abc83ab,science_hte_campaign_a04d9653a525
547,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-582db786fd29458fa8f860f643fb570d,ord_dataset-7d8f5fd922d4497d91cb81489b052746,111,db62b7f4d7d91f0a660e2230c7f26e3d60fafc877b2e211ad8761bb9efaa065a,science_hte_campaign_c99fb883b4d8
548,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-5843441678624719a7e19c2d75676fc0,ord_dataset-7d8f5fd922d4497d91cb81489b052746,530,d3569897d5c8d5244b6359b42c0668908d735cdc2b6fcccc5977c1d7ebaab993,science_hte_campaign_283f403f90e1
549,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-5895b7cf672140b4806b1b5d26d60d6a,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1391,3921a01d01212fe25bf4003dea4dcbdabfcda7c07ed4618a0c9fe415488d702e,science_hte_campaign_4dcfd4b46ebc
550,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-58b82c1cedcf49339b94dd2655c78c8a,ord_dataset-7d8f5fd922d4497d91cb81489b052746,506,f322556621712234f5db53e933f8bd8db668818864842710a922943c17a37f35,science_hte_campaign_283f403f90e1
551,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-5907bc01dcfd403e999099982278e024,ord_dataset-7d8f5fd922d4497d91cb81489b052746,701,a8f3e8c2322dc7ca6f3302799e6f2feaabe94c673954bff79c9228d6a914e884,science_hte_campaign_5dd9abf370cb
552,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-5919337932d84594a2e760e1d4ecee83,ord_dataset-7d8f5fd922d4497d91cb81489b052746,550,f47498e26fb56432d964c2cb3ec80a25d5384d59630164f08dad1da46aa55fa4,science_hte_campaign_283f403f90e1
553,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-59369bd179134f1581c8d94138b937a1,ord_dataset-7d8f5fd922d4497d91cb81489b052746,357,05abf171ea1aec68b027760814f54ef36e3e25973ca94cca5c9c9ada0ac4a133,science_hte_campaign_8510665e92be
554,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-59515440811b450e80e4f1d8cdd13fed,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1214,0e314cef4ffdf1b4d99d21f5e368296c1296656bd7d729e657a18d6cc8fc04b8,science_hte_campaign_6bf2df144d3d
555,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-5961e01024c546ac924c78b08992f358,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1220,e05e148b9560346f3c0b3bcc3368a92d577d4ef4c1ea54a5c9903dda080dbccf,science_hte_campaign_6bf2df144d3d
556,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-598fb1f3a5734441b6b1b7034bb11a16,ord_dataset-7d8f5fd922d4497d91cb81489b052746,76,db40d4c1552f695cbddb18b023121e0422bfb6303462ed0f051f05133fd3b260,science_hte_campaign_ac8fc337e171
557,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-59a0d263ceb64a1b90a6c2fdee676899,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1421,d3f1bff4e9522fcb2bcbbc38e9f8dcfa67670ed2ffd29800a4e416b4be0c940a,science_hte_campaign_4dcfd4b46ebc
558,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-59bdee8fd09a401592358b1114077116,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1467,32eb8471b1e8d7c1cb01198e3bebb9c53f0526659b5f288236abe82253c8b8cb,science_hte_campaign_ca267bf88824
559,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-59dd7e39d38d41e69c0ceb897b055b6b,ord_dataset-7d8f5fd922d4497d91cb81489b052746,713,acd98920e0957cdb449d2e43b140ccb94593995d931922de069bcd91c7af2523,science_hte_campaign_5dd9abf370cb
560,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-59e83744a86146ab898f4d1d133afbab,ord_dataset-7d8f5fd922d4497d91cb81489b052746,694,c8b77e64b7ecdba5931e47868802935841329a260eeb248f3cf5d4d1be3eb68d,science_hte_campaign_5dd9abf370cb
561,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-5a22a2a6f6c44e3788a41df479e4e93c,ord_dataset-7d8f5fd922d4497d91cb81489b052746,705,b35aeafea2fa6e9847febb5d21455971c03156c82add1a578199de8865f1ae26,science_hte_campaign_5dd9abf370cb
562,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-5a30ea3a4afe4b138fbdb5b024452f52,ord_dataset-7d8f5fd922d4497d91cb81489b052746,932,8433e7305336c8e42afcc488dacd26aaa04189e40c10ca2a7a176f10793ab0e8,science_hte_campaign_d8d10c924377
563,ord_dataset-7d8f5fd922d4497d91cb81489b052746:ord-5a7ee6c472ea4bc1a08a54b50d73c674,ord_dataset-7d8f5fd922d4497d91cb81489b052746,1280,707267fbf69d6ebe11413966d4b1e1d2ba6144d963ba4d046a37ae5967e06dff,science_hte_campaign_62bdfe294f99
