reactant-1,reactant-2,reagent-1,catalyst-1,catalyst-2,solvent-1,solvent-2,solvent-3,solvent-4,solvent-5,solvent-6,solvent-7,solvent-8,solvent-9,solvent-10,product,temperature_c,reaction_time_s,yield_percent
Brc1cccnc1,c1ccc(C2CCNCC2)cc1,CC(C)(C)[O-].[Na+],CCC(CC)c1cccc(C(CC)CC)c1-n1cc[n+](-c2c(C(CC)CC)cccc2C(CC)CC)c1.[Cl-],C[O]1CC[O](C)->[Ni]<-1([Br])[Br],COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,60.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,C[Si](C)(C)[O-].[Na+],CN(C)c1ccccc1-c1ccccc1P(C1CCCCC1)C1CCCCC1,C[CH](=Cc1ccccc1)->[Pd]1<-[Cl][Pd](<-[Cl]1)<-[CH](C)=Cc1ccccc1,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(=O)[O-].[Cs+],N#CNC(=N)c1cccc(C(=N)NC#N)n1,[Cu][I],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,60.0,64800.0,1.909999966621399
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(C)(C)[O-].[K+],N#Cc1ccc(-c2ccc(C#N)cn2)nc1,[Cl][Cu],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,6.679999828338623
Brc1cccnc1,c1ccc(C2CCNCC2)cc1,CC(C)(C)[O-].[K+],FC(F)(F)c1ccnc(-c2cc(C(F)(F)F)ccn2)c1,[Cu][Br],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,30.0,64800.0,9.221977233886719
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(C)(C)[O-].[K+],c1ccc(P(C23CC4CC(CC(C4)C2)C3)C23CC4CC(CC(C4)C2)C3)c(N2CCOCC2)c1,O=S1C(c2ccccc2)=[C]2(c3ccccc3)->[Ni]3(<-[CH]4=CCC[CH]->3=CCC4)<-[C]1(c1ccccc1)=C2c1ccccc1,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(=O)[O-].[Cs+],Cc1ccc(-c2ccc(C)cn2)nc1,[Cl][Cu],Cc1cccc(C)c1,CS(C)=O,Cc1cccc(C)c1,CS(C)=O,Cc1cccc(C)c1,CS(C)=O,Cc1cccc(C)c1,CS(C)=O,Cc1cccc(C)c1,CS(C)=O,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(I)cc1,C1COCCN1,O=P([O-])([O-])[O-].[K+],O=C(O)C(=O)Nc1c(F)cccc1F,CC(=O)[O][Pd][O]C(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,80.0,64800.0,3.5799999237060547
FC(F)(F)c1ccc(I)cc1,C1COCCN1,CC(C)(C)[O-].[Na+],Clc1ccc(P(c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1,[Cl][Cu],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,0.0
Ic1cccnc1,c1ccc(C2CCNCC2)cc1,C[Si](C)(C)[O-].[Na+],CNCC(=O)O,CC1=CC(C)=[O]->[Pd]2([O]1)[O]C(C)=CC(C)=[O]->2,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,60.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(C)(C)[O-].[Na+],CNC1CCCCC1NC,C=[CH](C)->[Pd]1<-[Cl][Pd](<-[Cl]1)<-[CH](=C)C,Cc1cccc(C)c1,CS(C)=O,Cc1cccc(C)c1,CS(C)=O,Cc1cccc(C)c1,CS(C)=O,Cc1cccc(C)c1,CS(C)=O,Cc1cccc(C)c1,CS(C)=O,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,0.0
Brc1cccnc1,c1ccc(C2CCNCC2)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,N#CNC(=N)c1cccc(C(=N)NC#N)n1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,C[O-].[Na+],c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1,,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,60.0,64800.0,6.820000171661377
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(C)(C)[O-].[Na+],CCCCP(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,CC(C)(C)c1ccc(C=[CH](c2ccc(C(C)(C)C)cc2)->[Ni](<-[CH](=Cc2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)<-[CH](=Cc2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)cc1,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,60.0,64800.0,0.0
Brc1cccnc1,c1ccc(C2CCNCC2)cc1,CC(C)(C)[O-].[Li+],c1ccc(-c2ccccc2P(C2CCCCC2)C2CCCCC2)cc1,CC1=CC(C)=[O]->[Ni]2([O]1)[O]C(C)=CC(C)=[O]->2,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,60.0,64800.0,5.05912446975708
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(C)(C)[O-].[Na+],CN(C)CCN(C)C,[Cu][Br],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,0.0
Ic1cccnc1,c1ccc(C2CCNCC2)cc1,O=C([O-])[O-].[Cs+],O=C(NCc1ccco1)C(=O)NCc1ccco1,CC(=O)[O][Cu],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,30.0,64800.0,10.416936874389648
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(C)(C)[O-].[Na+],,C[O]1CC[O](C)->[Ni]<-1([Br])[Br],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,2.569999933242798
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,O=C([O-])[O-].[Cs+],CCOC(=O)c1ccnc(-c2cc(C(=O)OCC)ccn2)c1,[Cu][I],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,60.0,64800.0,0.0
Brc1cccnc1,c1ccc(C2CCNCC2)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CC(C)c1cccc(C(C)C)c1-n1cc[n+](-c2c(C(C)C)cccc2C(C)C)c1.[Cl-],C[O]1CC[O](C)->[Ni]<-1([Cl])[Cl],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,30.0,64800.0,0.0
Brc1cccnc1,c1ccc(C2CCNCC2)cc1,C1CCC2=NCCCN2CC1,,[I][Ni][I],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(C)(C)[O-].[Na+],CC(C)(C)c1cc(N2C=[N+](c3cc(C(C)(C)C)cc(C(C)(C)C)c3)C3CCCCC32)cc(C(C)(C)C)c1.F[B-](F)(F)F,CC(=O)[O][Pd][O]C(C)=O,COCCOCCOC,CS(C)=O,COCCOCCOC,CS(C)=O,COCCOCCOC,CS(C)=O,COCCOCCOC,CS(C)=O,COCCOCCOC,CS(C)=O,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,0.0
Ic1cccnc1,c1ccc(C2CCNCC2)cc1,C[Si](C)(C)[O-].[Na+],O=C(NCc1ccccc1)C(=O)NCc1ccccc1,[Cu][I],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,60.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,C[Si](C)(C)[N-][Si](C)(C)C.[Na+],c1ccc(-c2nn(-c3ccccc3)c(-c3ccccc3)c2-n2nccc2P(C2CCCCC2)C2CCCCC2)cc1,,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,60.0,64800.0,18.867643356323242
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(C)(C)[O-].[K+],c1ccc(P(c2ccccc2)[c]23->[Fe+2]456789%10(<-[cH]([cH]->4[cH-]->52)[cH]->63)<-[cH]2[cH]->7[cH-]->8[c]->9(P(c3ccccc3)c3ccccc3)[cH]->%102)cc1,,Cc1cccc(C)c1,CS(C)=O,Cc1cccc(C)c1,CS(C)=O,Cc1cccc(C)c1,CS(C)=O,Cc1cccc(C)c1,CS(C)=O,Cc1cccc(C)c1,CS(C)=O,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(=O)[O-].[Cs+],,CC(=O)[O][Cu][O]C(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(C)(C)[O-].[Na+],O=C(O)c1ccc(-c2ccc(C(=O)O)cn2)nc1,CC(=O)[O][Cu],COCCOCCOC,CS(C)=O,COCCOCCOC,CS(C)=O,COCCOCCOC,CS(C)=O,COCCOCCOC,CS(C)=O,COCCOCCOC,CS(C)=O,FC(F)(F)c1ccc(N2CCOCC2)cc1,60.0,64800.0,0.0
FC(F)(F)c1ccc(I)cc1,C1COCCN1,O=C([O-])[O-].[Cs+],CC(C)(C)n1c[n+](C(C)(C)C)c2ccccc21.[Cl-],[Cu][I],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,C[O-].[Na+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,CC1=CC(C)=[O]->[Pd]2([O]1)[O]C(C)=CC(C)=[O]->2,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,O=P([O-])([O-])[O-].[K+],CNCC(=O)O,C[O]1CC[O](C)->[Ni]<-1([Br])[Br],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,0.0
Ic1cccnc1,c1ccc(C2CCNCC2)cc1,O=P([O-])([O-])[O-].[K+],F[B-](F)(F)F.c1c[n+](C2CCCCC2)cn1C1CCCCC1,[Cu][I],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,30.0,64800.0,0.0
Brc1cccnc1,c1ccc(C2CCNCC2)cc1,CC(C)(C)[O-].[K+],c1ccc(P(CCP(c2ccccc2)c2ccccc2)c2ccccc2)cc1,C[O]1CC[O](C)->[Ni]<-1([Br])[Br],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(I)cc1,C1COCCN1,CC(C)(C)[O-].[Na+],CN[C@@H]1CCCC[C@H]1NC,[Cu][O][Cu],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,C[Si](C)(C)[O-].[Na+],CCN(CC)C(=O)c1ccccc1O,Cc1cc(C)c(N2C=CN(c3c(C)cc(C)cc3C)[CH]2[Cu][Cl])c(C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,80.0,64800.0,3.4600000381469727
FC(F)(F)c1ccc(I)cc1,C1COCCN1,O=C([O-])[O-].[Cs+],F[B-](F)(F)F.c1c[n+](C23CC4CC(CC(C4)C2)C3)cn1C12CC3CC(CC(C3)C1)C2,[Cu][O][Cu],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,80.0,64800.0,0.0
FC(F)(F)c1ccc(I)cc1,C1COCCN1,O=P([O-])([O-])[O-].[K+],O=C(NCc1ccccc1)C(=O)NCc1ccccc1,CC(=O)[O][Cu],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,80.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(C)(C)[O-].[K+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,C1=[CH]2->[Ni]3(<-[CH](=CCC2)CC1)<-[CH]1=CCC[CH]->3=CCC1,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,C[Si](C)(C)[O-].[Na+],CC(C)c1cccc(C(C)C)c1-n1cc[n+](-c2c(C(C)C)cccc2C(C)C)c1.[Cl-],[Cl][Cu],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,80.0,64800.0,0.0
Brc1cccnc1,c1ccc(C2CCNCC2)cc1,CC(C)(C)[O-].[Li+],C1CCC(P(C2CCCCC2)C2CCCCC2)CC1,O=C1[CH](=Cc2ccccc2)->[Pd]2<-[CH](=Cc3ccccc3)C(=O)[CH](=Cc3ccccc3)->[Pd](<-[CH]1=Cc1ccccc1)<-[CH](=Cc1ccccc1)C(=O)[CH]->2=Cc1ccccc1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,30.0,64800.0,6.546385288238525
Brc1cccnc1,c1ccc(C2CCNCC2)cc1,C1CCC2=NCCCN2CC1,c1ccc(P(c2ccccc2)c2ccc3ccccc3c2-c2c(P(c3ccccc3)c3ccccc3)ccc3ccccc23)cc1,CC#[N]->[Cu+](<-[N]#CC)(<-[N]#CC)<-[N]#CC.F[B-](F)(F)F,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,60.0,64800.0,0.0
Brc1cccnc1,c1ccc(C2CCNCC2)cc1,C1CCC2=NCCCN2CC1,CCCCP(CCCC)CCCC,[I][Ni][I],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,60.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(C)(C)[O-].[Na+],CC(C)P(C(C)C)[c]12->[Fe+2]3456789(<-[cH]([cH]->3[cH-]->41)[cH]->52)<-[cH]1[cH]->6[cH-]->7[c]->8(P(C2C3CC4CC(C3)CC2C4)C2C3CC4CC(C3)CC2C4)[cH]->91,C[O]1CC[O](C)->[Ni]<-1([Cl])[Cl],COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,60.0,64800.0,0.0
FC(F)(F)c1ccc(I)cc1,C1COCCN1,O=C([O-])[O-].[Cs+],O=C(O)[C@@H]1CCCN1,[Cu][Br],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,80.0,64800.0,8.029999732971191
Brc1cccnc1,c1ccc(C2CCNCC2)cc1,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,CC(C)(C)P(c1ccccc1)C(C)(C)C,[Br][Ni][Br],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(=O)[O-].[Cs+],FC(F)(F)c1ccnc(-c2cc(C(F)(F)F)ccn2)c1,[Cl][Cu],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,60.0,64800.0,1.4110827445983887
Ic1cccnc1,c1ccc(C2CCNCC2)cc1,O=C([O-])[O-].[Cs+],COc1cc(OC)c(NC(=O)C(=O)Nc2c(OC)cc(OC)cc2OC)c(OC)c1,CC1=CC(C)=[O]->[Pd]2([O]1)[O]C(C)=CC(C)=[O]->2,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,O=P([O-])([O-])[O-].[K+],CC(C)[Si](Oc1ccccc1P(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2)(C(C)C)C(C)C,O=C1[CH](=Cc2ccccc2)->[Pd]2<-[CH](=Cc3ccccc3)C(=O)[CH](=Cc3ccccc3)->[Pd](<-[CH]1=Cc1ccccc1)<-[CH](=Cc1ccccc1)C(=O)[CH]->2=Cc1ccccc1,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,60.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(C)(C)[O-].[Na+],Clc1ccc(P(c2ccc(Cl)cc2)c2ccc(Cl)cc2)cc1,CC1=C(C)N(c2c(C(C)C)cccc2C(C)C)[CH]([Ni]2<-[CH2]=CCCC=[CH2]->2)N1c1c(C(C)C)cccc1C(C)C,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,60.0,64800.0,30.53365707397461
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(C)(C)[O-].[Na+],CC(C)(C)P(C(C)(C)C)C(C)(C)C,COC(=O)C(C)=[CH2]->[Ni](<-[CH2]=C(C)C(=O)OC)[CH]1N(c2c(C(C)C)cccc2C(C)C)CCN1c1c(C(C)C)cccc1C(C)C,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(I)cc1,C1COCCN1,O=P([O-])([O-])[O-].[K+],CC(C)(C)P(c1ccccc1)c1ccccc1,Cc1cc(C)c(N2C=CN(c3c(C)cc(C)cc3C)[CH]2[Cu][Cl])c(C)c1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,80.0,64800.0,0.0
Ic1cccnc1,c1ccc(C2CCNCC2)cc1,O=P([O-])([O-])[O-].[K+],Cc1ccc(NC(=O)C(=O)NCc2ccccc2)c(-c2ccccc2)c1,[Cu][O][Cu],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(I)cc1,C1COCCN1,CC(C)(C)[O-].[Na+],[Cl-].c1ccc2c(c1)n(C13CC4CC(CC(C4)C1)C3)c[n+]2C12CC3CC(CC(C3)C1)C2,CC(=O)[O][Cu],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,80.0,64800.0,0.0
Brc1cccnc1,c1ccc(C2CCNCC2)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,c1ccc(P(c2ccccc2)[c]23->[Fe+2]456789%10(<-[cH]([cH]->4[cH-]->52)[cH]->63)<-[cH]2[cH]->7[cH-]->8[c]->9(P(c3ccccc3)c3ccccc3)[cH]->%102)cc1,CC1=C(C)N(c2c(C(C)C)cccc2C(C)C)[CH]([Ni]2<-[CH2]=CCCC=[CH2]->2)N1c1c(C(C)C)cccc1C(C)C,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,60.0,64800.0,0.0
Ic1cccnc1,c1ccc(C2CCNCC2)cc1,CC(C)(C)[O-].[Na+],O=C(NCc1ccco1)C(=O)NCc1ccco1,CC1=CC(C)=[O]->[Pd]2([O]1)[O]C(C)=CC(C)=[O]->2,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,30.0,64800.0,0.0
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(C)(C)[O-].[Na+],CCOC(=O)C1CCCCC1=O,[Cu][O][Cu],COCCOCCOC,CS(C)=O,COCCOCCOC,CS(C)=O,COCCOCCOC,CS(C)=O,COCCOCCOC,CS(C)=O,COCCOCCOC,CS(C)=O,FC(F)(F)c1ccc(N2CCOCC2)cc1,30.0,64800.0,0.0
Brc1cccnc1,c1ccc(C2CCNCC2)cc1,CN(C)C(=NC(C)(C)C)N(C)C,O=C(N[C@H]1CCCC[C@@H]1NC(=O)c1ccccc1P(c1ccccc1)c1ccccc1)c1ccccc1P(c1ccccc1)c1ccccc1,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,30.0,64800.0,0.0
Brc1cccnc1,c1ccc(C2CCNCC2)cc1,CC(C)(C)[O-].[K+],COc1ccc(C)c(-c2c(C(C)C)cc(C(C)C)cc2C(C)C)c1P(C(C)(C)C)C(C)(C)C,,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,60.0,64800.0,29.120664596557617
Ic1cccnc1,c1ccc(C2CCNCC2)cc1,CC(C)(C)[O-].[Na+],O=C(O)C(=O)Nc1c(F)c(F)c(F)c(F)c1F,CC(=O)[O][Pd][O]C(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,60.0,64800.0,0.0
Brc1cccnc1,c1ccc(C2CCNCC2)cc1,CC(C)(C)N=P(N1CCCC1)(N1CCCC1)N1CCCC1,O=C(O)C(=O)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,[Cl][Cu],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,30.0,64800.0,3.4679830074310303
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(C)(C)[O-].[K+],COc1ccnc(-c2cc(OC)ccn2)c1,CC(C)(C)c1ccc(C=[CH](c2ccc(C(C)(C)C)cc2)->[Ni](<-[CH](=Cc2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)<-[CH](=Cc2ccc(C(C)(C)C)cc2)c2ccc(C(C)(C)C)cc2)cc1,Cc1cccc(C)c1,CS(C)=O,Cc1cccc(C)c1,CS(C)=O,Cc1cccc(C)c1,CS(C)=O,Cc1cccc(C)c1,CS(C)=O,Cc1cccc(C)c1,CS(C)=O,FC(F)(F)c1ccc(N2CCOCC2)cc1,60.0,64800.0,4.679999828338623
FC(F)(F)c1ccc(Br)cc1,C1COCCN1,CC(C)(C)[O-].[Na+],O=C(N[C@H]1CCCC[C@@H]1NC(=O)c1ccccc1P(c1ccccc1)c1ccccc1)c1ccccc1P(c1ccccc1)c1ccccc1,O=C([O][Pd][O]C(=O)C(F)(F)F)C(F)(F)F,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,COCCOCCOC,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,60.0,64800.0,1.6299999952316284
FC(F)(F)c1ccc(I)cc1,C1COCCN1,O=P([O-])([O-])[O-].[K+],,CC(=O)[O][Cu],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,80.0,64800.0,0.0
FC(F)(F)c1ccc(I)cc1,C1COCCN1,O=P([O-])([O-])[O-].[K+],COc1cc(OC)c(NC(=O)C(=O)Nc2c(OC)cc(OC)cc2OC)c(OC)c1,[Cu][Br],CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,FC(F)(F)c1ccc(N2CCOCC2)cc1,80.0,64800.0,5.659999847412109
Brc1cccnc1,c1ccc(C2CCNCC2)cc1,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,CN(C)c1ccccc1-c1ccccc1P(C(C)(C)C)C(C)(C)C,O=C1[CH](=Cc2ccccc2)->[Pd]2(<-[CH]1=Cc1ccccc1)<-[CH](=Cc1ccccc1)C(=O)[CH]->2=Cc1ccccc1,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,CS(C)=O,,,,,,c1ccc(C2CCN(c3cccnc3)CC2)cc1,30.0,64800.0,0.0
